occupants,plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,hot_water_fixtures,electric_vehicle_charging,electric_vehicle_discharging,Vacancy,Power Outage,No Space Heating,No Space Cooling
0.4,0.669,0.11,0.253,0.209,0.0,0.0,0.0,0.0,0.0822,0,1.0,0,0,0,0
0.253,0.631,0.0762,0.314,0.15,0.0,0.0,0.0,0.0,0.411,0,1.0,0,0,0,0
0.2,0.617,0.0637,0.337,0.129,0.0,0.0,0.0,0.0,0.164,0,1.0,0,0,0,0
0.2,0.623,0.0682,0.337,0.136,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
0.2,0.625,0.0698,0.337,0.139,0.0,0.0,0.0,0.0,0.0822,0,1.0,0,0,0,0
0.2,0.625,0.0698,0.337,0.139,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
0.2,0.625,0.0698,0.337,0.139,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
0.347,0.686,0.129,0.275,0.239,0.0,0.0,0.0,0.0,0.0,0,0.267,0,0,0,0
0.253,0.656,0.101,0.314,0.193,0.0,0.0,0.0,0.0,0.164,1.0,0,0,0,0,0
0.347,0.689,0.132,0.275,0.246,0.0,0.0,0.0,0.0,0.243,1.0,0,0,0,0,0
0.547,0.76,0.199,0.191,0.359,0.0,0.0,0.0,0.0,0.171,1.0,0,0,0,0,0
0.6,0.805,0.252,0.168,0.478,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.453,0.754,0.204,0.23,0.397,0.0,0.0,0.0,0.0,0.0,0,0.733,0,0,0,0
0.4,0.732,0.182,0.253,0.356,0.0,0.0,0.0,0.0,0.329,0,0.533,0,0,0,0
0.693,0.853,0.303,0.129,0.582,0.0,0.0,0.0,0.0,0.325,0,0.267,0,0,0,0
0.653,0.845,0.352,0.146,0.625,0.0,0.0,0.0,0.0,0.0221,1.0,0,0,0,0,0
0.6,0.826,0.354,0.168,0.612,0.0,0.0,0.0,0.0,0.247,1.0,0,0,0,0,0
0.6,0.826,0.354,0.168,0.612,0.0,0.0,0.0,0.0,0.0888,1.0,0,0,0,0,0
0.6,0.763,0.272,0.23,0.474,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.6,0.734,0.309,0.253,0.421,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.6,0.732,0.334,0.253,0.42,0.0,0.0,0.0,0.0,0.115,1.0,0,0,0,0,0
0.6,0.732,0.334,0.253,0.42,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.6,0.732,0.334,0.253,0.42,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.6,0.72,0.39,0.253,0.368,0.0,0.0,0.0,0.0,0.13,1.0,0,0,0,0,0
0.6,0.716,0.41,0.253,0.349,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.6,0.716,0.41,0.253,0.349,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.6,0.716,0.41,0.253,0.349,0.0,0.0,0.0,0.0,0.192,1.0,0,0,0,0,0
0.6,0.693,0.395,0.253,0.291,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.6,0.684,0.389,0.253,0.27,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.747,0.728,0.526,0.191,0.351,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.744,0.575,0.168,0.381,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.947,0.709,0.411,0.168,0.346,0.0,0.0,0.0,0.0,0.154,1.0,0,0,0,0,0
1.0,0.697,0.351,0.168,0.333,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
1.0,0.697,0.351,0.168,0.333,0.0,0.0,0.0,0.0,0.091,1.0,0,0,0,0,0
1.0,0.697,0.351,0.168,0.333,0.0,0.0,0.0,0.0,0.182,1.0,0,0,0,0,0
1.0,0.648,0.174,0.23,0.183,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.606,0.0755,0.314,0.0998,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.598,0.0632,0.337,0.0892,0.0,0.0,0.0,0.0,0.253,1.0,0,0,0,0,0
1.0,0.574,0.0293,0.399,0.06,0.0,0.0,0.0,0.0,0.345,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.586,0.0189,0.359,0.0502,0.0,0.0,0.0,0.733,0.0822,1.0,0,0,0,0,0
1.0,0.594,0.0196,0.337,0.0504,0.0,0.0,0.0,0.267,0.0822,1.0,0,0,0,0,0
1.0,0.614,0.0272,0.275,0.0793,0.0,0.0,0.0,0.0,0.201,1.0,0,0,0,0,0
1.0,0.622,0.03,0.253,0.0898,0.0,0.0,0.0,0.0,0.164,1.0,0,0,0,0,0
1.0,0.622,0.03,0.253,0.0898,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
1.0,0.622,0.03,0.253,0.0898,0.0,0.0,0.0,0.0,0.358,1.0,0,0,0,0,0
0.853,0.607,0.0297,0.314,0.105,0.0,0.0,0.0,0.0,0.329,1.0,0,0,0,0,0
0.8,0.602,0.0295,0.337,0.11,0.0,0.0,0.0,0.0,0.164,1.0,0,0,0,0,0
0.8,0.602,0.0295,0.337,0.11,0.0,0.0,0.0,0.0,0.164,1.0,0,0,0,0,0
0.653,0.575,0.0203,0.399,0.0656,0.0,0.0,0.0,0.0,0.0,0,0.733,0,0,0,0
0.6,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
0.6,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
0.6,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
0.6,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
0.6,0.603,0.0343,0.359,0.112,0.0,0.0,0.0,0.0,0.0822,0,1.0,0,0,0,0
0.6,0.617,0.0406,0.337,0.135,0.0,0.0,0.0,0.733,0.0,0,1.0,0,0,0,0
0.6,0.617,0.0406,0.337,0.135,0.0,0.0,0.0,0.267,0.329,0,1.0,0,0,0,0
0.6,0.617,0.0406,0.337,0.135,0.0,0.0,0.0,0.0,0.164,0,1.0,0,0,0,0
0.6,0.655,0.0651,0.275,0.201,0.0,0.0,0.0,0.0,0.55,0,0.733,0,0,0,0
0.6,0.669,0.0741,0.253,0.225,0.0,0.0,0.0,0.0,0.0822,0,0,0,0,0,0
0.6,0.669,0.0741,0.253,0.225,0.0,0.0,0.0,0.0,0.0233,0,0,0,0,0,0
0.6,0.669,0.0741,0.253,0.225,0.0,0.0,0.0,0.0,0.349,0,0,0,0,0,0
0.6,0.669,0.0797,0.253,0.221,0.0,0.0,0.0,0.0,0.0233,0,0,0,0,0,0
0.6,0.669,0.0818,0.253,0.22,0.0,0.0,0.0,0.0,0.0,0,0.133,0,0,0,0
0.453,0.631,0.058,0.314,0.157,0.0,0.0,0.0,0.0,0.239,0,1.0,0,0,0,0
0.547,0.655,0.0732,0.275,0.197,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
0.6,0.669,0.0875,0.253,0.214,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
0.6,0.669,0.0895,0.253,0.212,0.0,0.0,0.0,0.0,0.126,0,1.0,0,0,0,0
0.453,0.669,0.0895,0.253,0.212,0.0,0.0,0.0,0.0,0.0822,0,1.0,0,0,0,0
0.4,0.669,0.0895,0.253,0.212,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
0.547,0.707,0.121,0.191,0.266,0.0,0.0,0.0,0.0,0.568,0,1.0,0,0,0,0
0.6,0.72,0.132,0.168,0.286,0.0,0.0,0.0,0.0,0.0434,0,1.0,0,0,0,0
0.307,0.645,0.076,0.292,0.17,0.0,0.0,0.0,0.0,0.164,0,1.0,0,0,0,0
0.347,0.655,0.0837,0.275,0.186,0.0,0.0,0.0,0.0,0.0822,0,0.267,0,0,0,0
0.253,0.631,0.0697,0.314,0.149,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.2,0.617,0.061,0.337,0.127,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.2,0.617,0.061,0.337,0.127,0.0,0.0,0.0,0.0,0.247,1.0,0,0,0,0,0
0.2,0.579,0.0287,0.399,0.0702,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.347,0.603,0.0512,0.359,0.108,0.0,0.0,0.0,0.733,0.0822,1.0,0,0,0,0,0
0.547,0.655,0.098,0.275,0.187,0.0,0.0,0.0,0.267,0.0822,1.0,0,0,0,0,0
0.6,0.631,0.0762,0.314,0.15,0.0,0.0,0.0,0.0,0.255,1.0,0,0,0,0,0
0.6,0.617,0.0637,0.337,0.129,0.0,0.0,0.0,0.0,0.0464,1.0,0,0,0,0,0
0.6,0.623,0.0682,0.337,0.136,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.6,0.625,0.0698,0.337,0.139,0.0,0.0,0.0,0.0,0.256,1.0,0,0,0,0,0
0.6,0.625,0.0698,0.337,0.139,0.0,0.0,0.0,0.0,0.164,1.0,0,0,0,0,0
0.6,0.625,0.0698,0.337,0.139,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.747,0.738,0.178,0.213,0.323,0.0,0.0,0.0,0.733,0.0,1.0,0,0,0,0,0
0.8,0.779,0.217,0.168,0.389,0.0,0.0,0.0,0.267,0.164,1.0,0,0,0,0,0
0.8,0.779,0.217,0.168,0.389,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.8,0.779,0.217,0.168,0.389,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.805,0.252,0.168,0.478,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.814,0.265,0.168,0.51,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.875,0.325,0.107,0.622,0.0,0.0,0.0,0.0,0.411,1.0,0,0,0,0,0
0.8,0.897,0.347,0.0842,0.663,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.947,0.973,0.517,0.0225,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.853,0.936,0.496,0.0618,0.849,0.0,0.0,0.0,0.0,0.247,1.0,0,0,0,0,0
0.8,0.913,0.466,0.0842,0.799,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.8,0.913,0.466,0.0842,0.799,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.902,0.602,0.0842,0.794,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.8,0.837,0.535,0.146,0.656,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.814,0.493,0.168,0.606,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.814,0.493,0.168,0.606,0.293,0.733,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.797,0.576,0.168,0.527,0.137,0.2,0.8,0.0,0.0,1.0,0,0,0,0,0
0.8,0.791,0.607,0.168,0.499,0.175,0.0,1.0,0.0,0.164,1.0,0,0,0,0,0
0.8,0.791,0.607,0.168,0.499,0.522,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.791,0.607,0.168,0.499,0.0446,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.756,0.584,0.168,0.412,0.0,0.0,0.533,0.0,0.0,1.0,0,0,0,0,0
0.8,0.744,0.575,0.168,0.381,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.744,0.575,0.168,0.381,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.744,0.575,0.168,0.381,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.709,0.411,0.168,0.346,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.697,0.351,0.168,0.333,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.665,0.269,0.23,0.264,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.947,0.653,0.239,0.253,0.239,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.636,0.144,0.253,0.158,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.63,0.109,0.253,0.129,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.606,0.0755,0.314,0.0998,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.598,0.0632,0.337,0.0892,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.595,0.0417,0.337,0.0708,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.594,0.034,0.337,0.0641,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.594,0.034,0.337,0.0641,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.594,0.034,0.337,0.0641,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
1.0,0.594,0.0263,0.337,0.0569,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.594,0.0235,0.337,0.0543,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.594,0.0235,0.337,0.0543,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.594,0.0235,0.337,0.0543,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.573,0.0187,0.399,0.0507,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.592,0.0262,0.359,0.0939,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.602,0.0295,0.337,0.11,0.0,0.0,0.0,0.0,0.25,1.0,0,0,0,0,0
1.0,0.645,0.0477,0.275,0.182,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.853,0.626,0.0406,0.314,0.15,0.0,0.0,0.0,0.0,0.329,1.0,0,0,0,0,0
0.653,0.613,0.0356,0.337,0.129,0.0,0.0,0.0,0.0,0.392,1.0,0,0,0,0,0
0.6,0.613,0.0356,0.337,0.129,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.6,0.616,0.0392,0.337,0.133,0.0,0.0,0.0,0.0,0.0829,1.0,0,0,0,0,0
0.6,0.617,0.0406,0.337,0.135,0.0,0.0,0.0,0.0,0.247,1.0,0,0,0,0,0
0.6,0.617,0.0406,0.337,0.135,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.6,0.617,0.0406,0.337,0.135,0.0,0.0,0.0,0.0,0.164,1.0,0,0,0,0,0
0.6,0.617,0.0442,0.337,0.136,0.0,0.0,0.0,0.0,0.191,1.0,0,0,0,0,0
0.6,0.617,0.0455,0.337,0.137,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.6,0.655,0.0665,0.275,0.202,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.6,0.669,0.0741,0.253,0.225,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.6,0.707,0.104,0.191,0.284,0.0,0.0,0.0,0.0,0.238,1.0,0,0,0,0,0
0.6,0.72,0.114,0.168,0.305,0.0,0.0,0.0,0.0,0.186,1.0,0,0,0,0,0
0.453,0.683,0.0904,0.23,0.242,0.0,0.0,0.0,0.0,0.411,1.0,0,0,0,0,0
0.4,0.669,0.0818,0.253,0.22,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.4,0.669,0.0875,0.253,0.214,0.0,0.0,0.0,0.0,0.164,1.0,0,0,0,0,0
0.4,0.669,0.0895,0.253,0.212,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.4,0.669,0.0895,0.253,0.212,0.0,0.0,0.0,0.0,0.329,1.0,0,0,0,0,0
0.4,0.669,0.0895,0.253,0.212,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.4,0.669,0.0927,0.253,0.208,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.4,0.669,0.0939,0.253,0.207,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.4,0.669,0.0939,0.253,0.207,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.4,0.669,0.0939,0.253,0.207,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.4,0.669,0.102,0.253,0.206,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.4,0.669,0.105,0.253,0.205,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.4,0.669,0.105,0.253,0.205,0.0,0.0,0.0,0.733,0.0822,1.0,0,0,0,0,0
0.4,0.669,0.105,0.253,0.205,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0
0.4,0.669,0.109,0.253,0.208,0.0,0.0,0.0,0.333,0.866,1.0,0,0,0,0,0
0.4,0.669,0.11,0.253,0.209,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.4,0.669,0.11,0.253,0.209,0.0,0.0,0.0,0.0,0.329,1.0,0,0,0,0,0
0.4,0.669,0.11,0.253,0.209,0.0,0.0,0.0,0.0,0.341,1.0,0,0,0,0,0
0.4,0.68,0.119,0.253,0.223,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.4,0.684,0.123,0.253,0.228,0.0,0.0,0.0,0.0,0.252,1.0,0,0,0,0,0
0.4,0.684,0.123,0.253,0.228,0.0,0.0,0.0,0.0,0.174,1.0,0,0,0,0,0
0.4,0.684,0.123,0.253,0.228,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.4,0.702,0.143,0.253,0.263,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.4,0.708,0.15,0.253,0.276,0.0,0.0,0.0,0.0,0.259,1.0,0,0,0,0,0
0.4,0.708,0.15,0.253,0.276,0.0,0.0,0.0,0.0,0.164,1.0,0,0,0,0,0
0.253,0.656,0.101,0.314,0.193,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.347,0.706,0.156,0.275,0.305,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.547,0.792,0.243,0.191,0.469,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.6,0.814,0.265,0.168,0.51,0.0,0.0,0.0,0.0,0.164,1.0,0,0,0,0,0
0.6,0.814,0.265,0.168,0.51,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.6,0.823,0.33,0.168,0.584,0.0,0.0,0.0,0.0,0.235,1.0,0,0,0,0,0
0.6,0.826,0.354,0.168,0.612,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.453,0.763,0.272,0.23,0.474,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.253,0.676,0.159,0.314,0.287,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.2,0.65,0.163,0.337,0.235,0.0,0.0,0.0,0.0,0.164,1.0,0,0,0,0,0
0.2,0.649,0.176,0.337,0.235,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.347,0.709,0.292,0.275,0.371,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.4,0.732,0.334,0.253,0.42,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.547,0.775,0.534,0.191,0.478,0.0,0.0,0.0,0.0,0.19,1.0,0,0,0,0,0
0.6,0.791,0.607,0.168,0.499,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.6,0.791,0.607,0.168,0.499,0.0,0.0,0.0,0.0,0.128,1.0,0,0,0,0,0
0.6,0.791,0.607,0.168,0.499,0.0,0.0,0.0,0.0,0.182,1.0,0,0,0,0,0
0.747,0.756,0.584,0.168,0.412,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.744,0.575,0.168,0.381,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.744,0.575,0.168,0.381,0.0,0.0,0.0,0.0,0.227,1.0,0,0,0,0,0
0.8,0.744,0.575,0.168,0.381,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.677,0.329,0.23,0.277,0.0,0.0,0.0,0.0,0.0217,1.0,0,0,0,0,0
0.8,0.653,0.239,0.253,0.239,0.0,0.0,0.0,0.0,0.191,1.0,0,0,0,0,0
0.8,0.653,0.239,0.253,0.239,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.653,0.239,0.253,0.239,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.636,0.144,0.253,0.158,0.0,0.0,0.0,0.0,0.159,1.0,0,0,0,0,0
0.8,0.606,0.0755,0.314,0.0998,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.598,0.0632,0.337,0.0892,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.598,0.0632,0.337,0.0892,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.595,0.046,0.337,0.0708,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.947,0.614,0.0547,0.275,0.075,0.0,0.0,0.0,0.0,0.132,1.0,0,0,0,0,0
1.0,0.622,0.0601,0.253,0.0789,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.622,0.0601,0.253,0.0789,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.601,0.0363,0.314,0.0609,0.0,0.0,0.0,0.0,0.225,1.0,0,0,0,0,0
1.0,0.573,0.0216,0.399,0.0507,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.586,0.021,0.359,0.0502,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.594,0.0216,0.337,0.0504,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
1.0,0.594,0.0216,0.337,0.0504,0.0,0.0,0.0,0.0,0.164,1.0,0,0,0,0,0
1.0,0.594,0.0216,0.337,0.0504,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.594,0.0228,0.337,0.0645,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
