occupants,plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,hot_water_dishwasher,dishwasher,cooking_range,hot_water_fixtures,electric_vehicle_charging,electric_vehicle_discharging,Vacancy,Power Outage,No Space Heating,No Space Cooling
0.0,0.562,0.0159,0.421,0.0493,0.0,1.0,0.0,0.0,0,1.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.467,0.0,0.0,0,0.333,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.1,0.57,0.0322,0.379,0.0822,0.0,0.0,0.0,0.0633,0,0,0,0,0,0
0.35,0.592,0.0729,0.274,0.164,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.5,0.611,0.102,0.211,0.215,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.5,0.621,0.108,0.211,0.217,0.0,0.0,0.0,0.0633,0,0,0,0,0,0
0.5,0.621,0.108,0.211,0.217,0.0,0.0,0.0,0.127,0,0,0,0,0,0
0.5,0.621,0.108,0.211,0.217,0.0,0.0,0.0,0.0633,0,0,0,0,0,0
0.6,0.646,0.141,0.168,0.258,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.685,0.191,0.105,0.321,0.0,0.0,0.0,0.0633,0,0,0,0,0,0
0.75,0.685,0.191,0.105,0.321,0.0,0.0,0.4,0.0,0,0,0,0,0,0
0.75,0.685,0.191,0.105,0.321,0.0,0.0,0.6,0.0,0,0,0,0,0,0
0.65,0.678,0.179,0.147,0.3,0.0,0.0,0.0,0.0633,0,0,0,0,0,0
0.5,0.667,0.161,0.211,0.269,0.0,0.0,0.0,0.127,0,0,0,0,0,0
0.5,0.667,0.161,0.211,0.269,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.5,0.667,0.161,0.211,0.269,0.0,0.0,0.0,0.127,0,0.133,0,0,0,0
0.5,0.67,0.182,0.211,0.299,0.0,0.0,0.0,0.127,0,1.0,0,0,0,0
0.5,0.675,0.214,0.211,0.343,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
0.6,0.697,0.254,0.168,0.402,0.35,0.4,0.4,0.0,0,0.6,0,0,0,0
0.75,0.731,0.314,0.105,0.49,0.393,1.0,0.6,0.0,1.0,0,0,0,0,0
0.75,0.726,0.363,0.105,0.543,0.35,1.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.72,0.437,0.105,0.622,0.372,1.0,0.0,0.0633,1.0,0,0,0,0,0
0.75,0.72,0.437,0.105,0.622,0.0,1.0,0.0,0.113,1.0,0,0,0,0,0
0.75,0.72,0.437,0.105,0.622,0.0,0.467,0.0,0.0821,1.0,0,0,0,0,0
0.75,0.71,0.478,0.105,0.649,0.0,0.0,0.0,0.127,1.0,0,0,0,0,0
0.65,0.678,0.469,0.147,0.604,0.0,0.0,0.0,0.113,1.0,0,0,0,0,0
0.5,0.651,0.365,0.211,0.476,0.0,0.0,0.0,0.0376,1.0,0,0,0,0,0
0.5,0.651,0.365,0.211,0.476,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.6,0.639,0.357,0.211,0.462,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.85,0.632,0.412,0.168,0.519,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.65,0.511,0.105,0.636,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.638,0.445,0.147,0.558,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.603,0.253,0.253,0.331,0.0,0.0,0.0,0.0633,1.0,0,0,0,0,0
1.0,0.576,0.114,0.316,0.166,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.57,0.0748,0.358,0.119,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.9,0.561,0.0178,0.379,0.0584,0.0,0.0,0.0,0.244,0,0.4,0,0,0,0
0.65,0.56,0.0207,0.316,0.072,0.0,0.0,0.0,0.0195,0,1.0,0,0,0,0
0.5,0.566,0.027,0.274,0.119,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
0.5,0.574,0.0364,0.211,0.189,0.0,0.0,0.0,0.247,0,1.0,0,0,0,0
0.5,0.574,0.0364,0.211,0.189,0.0,0.0,0.0,0.036,0,0.467,0,0,0,0
0.5,0.574,0.0364,0.211,0.189,0.0,0.0,0.0,0.127,0,0,0,0,0,0
0.5,0.583,0.0408,0.211,0.206,0.0,0.0,0.0,0.228,0,0,0,0,0,0
0.5,0.597,0.0472,0.211,0.233,0.0,0.0,0.0,0.101,0,0,0,0,0,0
0.5,0.597,0.0472,0.211,0.233,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.5,0.597,0.0472,0.211,0.233,0.0,0.0,0.0,0.302,0,0,0,0,0,0
0.5,0.6,0.0508,0.211,0.235,0.0,0.0,0.0,0.545,0,0,0,0,0,0
0.5,0.605,0.0561,0.211,0.238,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.5,0.605,0.0561,0.211,0.238,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.5,0.605,0.0561,0.211,0.238,0.0,0.0,0.4,0.168,0,0,0,0,0,0
0.4,0.596,0.0498,0.253,0.2,0.0,0.0,0.6,0.0175,0,0,0,0,0,0
0.25,0.583,0.0404,0.316,0.143,0.0,0.0,0.0,0.0633,0,0,0,0,0,0
0.25,0.583,0.0404,0.316,0.143,0.0,0.0,0.0,0.127,0,0,0,0,0,0
0.25,0.583,0.0404,0.316,0.143,0.0,0.0,0.0,0.253,0,0,0,0,0,0
0.25,0.583,0.0418,0.316,0.141,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.25,0.583,0.0438,0.316,0.14,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.25,0.583,0.0438,0.316,0.14,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.25,0.583,0.0438,0.316,0.14,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.25,0.583,0.0452,0.316,0.138,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.25,0.583,0.0473,0.316,0.135,0.0,0.0,0.0,0.127,0,0,0,0,0,0
0.25,0.583,0.0473,0.316,0.135,0.0,0.0,0.0,0.0633,0,0,0,0,0,0
0.25,0.583,0.0473,0.316,0.135,0.0,0.0,0.0,0.0633,0,0,0,0,0,0
0.15,0.575,0.0347,0.358,0.101,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.1,0.573,0.0343,0.379,0.0828,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.25,0.591,0.062,0.316,0.133,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.25,0.591,0.062,0.316,0.133,0.0,0.0,0.0,0.0633,0,0,0,0,0,0
0.25,0.591,0.062,0.316,0.133,0.0,0.0,0.0,0.0633,0,0,0,0,0,0
0.25,0.596,0.0669,0.316,0.136,0.0,0.0,0.0,0.127,0,0,0,0,0,0
0.25,0.603,0.0743,0.316,0.14,0.0,0.0,0.0,0.38,0,0,0,0,0,0
0.25,0.603,0.0743,0.316,0.14,0.0,0.0,0.0,0.0633,0,0,0,0,0,0
0.25,0.603,0.0743,0.316,0.14,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.25,0.607,0.08,0.316,0.148,0.0,0.0,0.0,0.127,0,0.2,0,0,0,0
0.25,0.614,0.0885,0.316,0.159,0.0,0.0,0.0,0.127,0,1.0,0,0,0,0
0.25,0.614,0.0885,0.316,0.159,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
0.25,0.614,0.0885,0.316,0.159,0.0,0.0,0.4,0.0633,0,1.0,0,0,0,0
0.35,0.638,0.139,0.274,0.233,0.0,0.0,0.6,0.127,0,0.6,0,0,0,0
0.6,0.697,0.254,0.168,0.402,0.0,0.0,0.0,0.127,1.0,0,0,0,0,0
0.85,0.754,0.353,0.0632,0.549,0.0,0.0,0.0,0.0633,1.0,0,0,0,0,0
1.0,0.788,0.413,0.0,0.637,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.9,0.76,0.423,0.0421,0.631,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.72,0.437,0.105,0.622,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.72,0.437,0.105,0.622,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.72,0.437,0.105,0.622,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.71,0.478,0.105,0.649,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.696,0.539,0.105,0.689,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.696,0.539,0.105,0.689,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.696,0.539,0.105,0.689,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.678,0.528,0.105,0.668,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.65,0.511,0.105,0.636,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.65,0.511,0.105,0.636,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.65,0.511,0.105,0.636,0.0,0.0,0.0,0.0633,1.0,0,0,0,0,0
0.75,0.631,0.431,0.105,0.541,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.85,0.609,0.35,0.0632,0.446,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.618,0.409,0.0,0.516,0.0,0.0,0.0,0.0724,1.0,0,0,0,0,0
1.0,0.612,0.369,0.0421,0.47,0.0,0.0,0.0,0.0633,1.0,0,0,0,0,0
0.9,0.589,0.225,0.147,0.299,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.566,0.0964,0.211,0.149,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.566,0.0964,0.211,0.149,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.565,0.0803,0.253,0.129,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.562,0.0456,0.316,0.0866,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.56,0.0299,0.316,0.0678,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.56,0.0299,0.316,0.0678,0.0,0.0,0.0,0.0633,1.0,0,0,0,0,0
0.75,0.56,0.0243,0.358,0.0604,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.85,0.561,0.0164,0.379,0.0498,0.0,0.0,0.0,0.274,1.0,0,0,0,0,0
1.0,0.56,0.0173,0.316,0.0505,0.0,0.0,0.0,0.174,1.0,0,0,0,0,0
1.0,0.56,0.0173,0.316,0.0505,0.0,0.0,0.0,0.127,1.0,0,0,0,0,0
1.0,0.56,0.0173,0.316,0.0505,0.0,0.0,0.0,0.253,1.0,0,0,0,0,0
1.0,0.559,0.0205,0.274,0.0692,0.0,0.0,0.0,0.239,1.0,0,0,0,0,0
1.0,0.558,0.0255,0.211,0.0973,0.0,0.0,0.0,0.0633,1.0,0,0,0,0,0
1.0,0.558,0.0255,0.211,0.0973,0.0,0.0,0.0,0.127,1.0,0,0,0,0,0
1.0,0.558,0.0255,0.211,0.0973,0.0,0.0,0.0,0.522,1.0,0,0,0,0,0
1.0,0.566,0.0338,0.168,0.166,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.579,0.0464,0.105,0.268,0.0,0.0,0.0,0.253,1.0,0,0,0,0,0
1.0,0.579,0.0464,0.105,0.268,0.0,0.0,0.0,0.573,1.0,0,0,0,0,0
0.8,0.577,0.0423,0.147,0.239,0.0,0.0,0.0,0.275,0,0.4,0,0,0,0
0.5,0.583,0.0405,0.211,0.213,0.0,0.0,0.0,0.0633,0,1.0,0,0,0,0
0.5,0.596,0.0469,0.211,0.24,0.0,0.0,0.0,0.184,0,1.0,0,0,0,0
0.3,0.582,0.0345,0.295,0.164,0.0,0.0,0.0,0.18,0,1.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.1,0.57,0.0238,0.379,0.0894,0.0,0.0,0.0,0.0633,0,0,0,0,0,0
0.25,0.583,0.0358,0.316,0.15,0.0,0.0,0.0,0.0633,0,0,0,0,0,0
0.15,0.574,0.0278,0.358,0.11,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.1,0.57,0.032,0.379,0.0865,0.0,0.0,0.0,0.127,0,0,0,0,0,0
0.25,0.583,0.0562,0.316,0.142,0.0,0.0,0.0,0.127,0,0,0,0,0,0
0.25,0.583,0.0562,0.316,0.142,0.0,0.0,0.0,0.19,0,0,0,0,0,0
0.25,0.574,0.0401,0.358,0.105,0.0,0.0,0.0,0.0633,0,0,0,0,0,0
0.25,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.25,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.25,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.25,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.25,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.25,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.35,0.578,0.039,0.379,0.106,0.0,0.0,0.0,0.0633,0,0,0,0,0,0
0.5,0.607,0.0794,0.316,0.211,0.0,0.0,0.0,0.0633,0,0.733,0,0,0,0
0.5,0.614,0.0879,0.316,0.24,0.0,0.0,0.0,0.127,0,1.0,0,0,0,0
0.5,0.614,0.0879,0.316,0.24,0.0,0.0,0.0,0.0633,0,1.0,0,0,0,0
0.6,0.634,0.117,0.274,0.316,0.0,0.0,0.4,0.0,0,0.6,0,0,0,0
0.75,0.669,0.181,0.211,0.457,0.0,0.0,0.667,0.0,1.0,0,0,0,0,0
0.75,0.673,0.213,0.211,0.498,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.673,0.213,0.211,0.498,0.248,0.4,0.0,0.0633,1.0,0,0,0,0,0
0.75,0.673,0.213,0.211,0.498,0.449,1.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.67,0.245,0.211,0.49,0.545,1.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.666,0.294,0.211,0.48,0.408,1.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.666,0.294,0.211,0.48,0.286,1.0,0.0,0.127,1.0,0,0,0,0,0
0.75,0.666,0.294,0.211,0.48,0.333,1.0,0.0,0.0633,1.0,0,0,0,0,0
0.75,0.66,0.321,0.211,0.445,0.274,1.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.65,0.362,0.211,0.392,0.368,1.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.65,0.362,0.211,0.392,0.145,0.0,0.0,0.0633,1.0,0,0,0,0,0
0.75,0.65,0.362,0.211,0.392,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.638,0.354,0.211,0.356,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.85,0.631,0.409,0.168,0.354,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.648,0.507,0.105,0.43,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.637,0.441,0.147,0.379,0.0,0.0,0.0,0.0791,1.0,0,0,0,0,0
1.0,0.607,0.29,0.211,0.289,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.589,0.211,0.211,0.268,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.589,0.211,0.211,0.268,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.589,0.211,0.211,0.268,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.579,0.165,0.211,0.22,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.565,0.0797,0.253,0.129,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.564,0.0558,0.316,0.0991,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.564,0.0558,0.316,0.0991,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0454,0.316,0.0866,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.56,0.0299,0.316,0.0678,0.0,0.0,0.0,0.19,1.0,0,0,0,0,0
1.0,0.56,0.0299,0.316,0.0678,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.56,0.0299,0.316,0.0678,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.56,0.0262,0.316,0.0629,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.56,0.0207,0.316,0.0555,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.56,0.0207,0.316,0.0555,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.56,0.0207,0.316,0.0555,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.56,0.0189,0.316,0.053,0.0,0.0,0.0,0.117,1.0,0,0,0,0,0
1.0,0.56,0.0163,0.316,0.0493,0.0,0.0,0.0,0.302,1.0,0,0,0,0,0
1.0,0.56,0.0163,0.316,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.56,0.0163,0.316,0.0493,0.0,0.0,0.0,0.113,1.0,0,0,0,0,0
1.0,0.56,0.0159,0.316,0.0493,0.0,0.0,0.0,0.127,1.0,0,0,0,0,0
1.0,0.56,0.0153,0.316,0.0493,0.0,0.0,0.0,0.443,1.0,0,0,0,0,0
1.0,0.56,0.0153,0.316,0.0493,0.0,0.0,0.0,0.177,1.0,0,0,0,0,0
1.0,0.56,0.0153,0.316,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.9,0.56,0.0155,0.358,0.0493,0.0,0.0,0.0,0.0,0,0.4,0,0,0,0
0.75,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.268,0,1.0,0,0,0,0
0.75,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0.267,0,0,0,0
0.75,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.561,0.0178,0.379,0.0589,0.0,0.0,0.0,0.112,0,0,0,0,0,0
0.75,0.559,0.0226,0.274,0.0829,0.0,0.0,0.0,0.101,0,0,0,0,0,0
0.75,0.557,0.0274,0.168,0.107,0.0,0.0,0.0,0.0633,0,0,0,0,0,0
0.75,0.556,0.0303,0.105,0.121,0.0,0.0,0.0,0.418,0,0,0,0,0,0
0.75,0.565,0.0367,0.105,0.18,0.0,0.0,0.0,0.0977,0,0,0,0,0,0
0.75,0.579,0.0464,0.105,0.268,0.0,0.0,0.0,0.127,0,0,0,0,0,0
